KabKota_Angka,Pengeluaran_PerKapita,Total_Pengeluaran_RT,Makanan_Rupiah,NonMakanan_Rupiah,Kalori_PerKapita,Penimbang_Penduduk,Penimbang_RT
74,824107.1428571427,2472321.428571428,1670571.428571428,801750,2180.601836734693,1341.633618221703,447.2112060739011
74,621829.365079365,3730976.19047619,2799642.857142857,931333.3333333333,1962.520374149659,1275.205726821631,212.5342878036051
74,663588.0952380951,3317940.476190475,2421857.142857142,896083.3333333333,2087.111659183673,1132.489717807313,226.4979435614626
74,872689.2857142854,3490757.142857142,2632757.142857142,858000,2384.026109693877,480.1785588360169,120.0446397090042
74,1022924.603174603,3068773.809523809,1875857.142857142,1192916.666666666,1597.002670068026,267.2575738443982,89.08585794813276
74,786392.857142857,3931964.285714285,2500714.285714284,1431250,2009.807530612244,1562.295206521252,312.4590413042505
74,1259252.976190475,5037011.904761903,3525428.57142857,1511583.333333332,2870.979094387755,239.1199955735885,59.77999889339714
74,3690757.142857142,18453785.71428571,4225285.714285713,14228500,2506.589612244897,160.0922152803789,32.01844305607578
74,1235773.809523809,3707321.428571428,2276571.428571428,1430749.999999999,2193.319659863945,656.3955379422576,218.7985126474192
74,1614273.80952381,3228547.61904762,2095714.285714286,1132833.333333333,3986.242602040815,334.2348314645689,167.1174157322844
74,1472190.476190475,4416571.428571428,2795571.428571428,1620999.999999999,2438.388367346938,232.6933281514797,77.56444271715992
74,1148910.714285713,2297821.428571427,1343571.428571427,954249.9999999997,2363.488673469386,415.1224462341788,207.5612231170894
74,995222.857142857,4976114.285714285,3112714.285714285,1863399.999999999,2458.522622448978,1893.972990343686,378.7945980687374
74,908790.4761904764,4543952.380952382,3136285.714285715,1407666.666666666,2535.402326530611,1076.963393169229,215.3926786338459
74,429789.6825396824,2578738.095238094,1808571.428571428,770166.6666666663,1324.145391156462,437.2999806546655,72.88333010911091
74,778090.4761904763,3890452.380952381,2320285.714285714,1570166.666666666,1808.844897959183,2236.056030369505,447.2112060739011
74,675933.3333333333,3379666.666666666,2090999.999999999,1288666.666666667,2105.264367346938,1017.94725935386,203.5894518707721
74,556154.7619047617,2224619.047619047,1177285.714285714,1047333.333333333,1348.852015306122,1240.06070743205,310.0151768580126
74,7227696.428571428,7227696.428571428,2168571.428571429,5059124.999999999,1748.925714285714,3.98950941446222,3.98950941446222
74,3089112.5,6178225,2916000,3262225,2533.226505102039,158.801126304687,79.4005631523435
74,1917589.285714285,3835178.571428571,2595428.571428571,1239750,3076.44193877551,41.15258675352098,20.57629337676049
74,559222.2222222222,3355333.333333333,2109000,1246333.333333333,1578.534098639455,788.037377041788,131.339562840298
74,591472.2222222222,3548833.333333333,2748000,800833.3333333336,2389.986700680271,2683.267236443406,447.2112060739011
74,12588976.19047619,50355904.76190476,13823571.42857142,36532333.33333333,3158.077729591836,1788.844824295604,447.2112060739011
74,815958.9285714285,3263835.714285714,1971085.714285714,1292750,2396.811982142857,618.0000013943196,154.5000003485799
74,657065.4761904762,2628261.904761904,1359428.571428571,1268833.333333333,1162.540765306122,1110.779054012438,277.6947635031095
74,586104.7619047618,2930523.809523809,1935857.142857142,994666.6666666664,2347.286418367346,1091.063666238874,218.2127332477749
74,467013.0952380952,934026.1904761904,513942.8571428571,420083.3333333333,1163.979285714285,762.9809777540468,381.4904888770234
74,1993136.904761904,7972547.619047618,3543214.285714286,4429333.333333332,2324.564693877551,1105.950113020116,276.487528255029
74,3464238.095238094,6928476.190476188,2144142.857142856,4784333.333333332,2991.481428571427,155.7787080368016,77.88935401840082
74,911032.1428571428,1822064.285714285,839314.2857142854,982749.9999999998,1950.094499999999,346.7101759194547,173.3550879597273
74,1033604.761904761,5168023.809523809,2127857.142857142,3040166.666666666,2222.643285714285,816.898075790586,163.3796151581172
74,2770642.261904762,11082569.04761904,3957985.714285713,7124583.333333334,2197.380091836734,880.0285470983995,220.0071367745999
74,1406321.428571428,5625285.714285712,2419285.714285713,3206000,2031.721038265305,857.5437366589961,214.385934164749
74,2714333.333333333,5428666.666666666,1803000,3625666.666666666,2225.600408163265,174.9227263574609,87.46136317873047
74,1646821.428571428,3293642.857142857,1925142.857142857,1368500,2477.095765306122,148.3397776184178,74.16988880920894
74,7756273.809523809,15512547.61904761,7537714.285714286,7974833.333333332,3052.165408163265,79.81888784914322,39.90944392457161
74,3109273.809523809,6218547.619047619,3988714.285714285,2229833.333333333,3643.876071428571,343.1157774055378,171.5578887027689
74,1628220.238095238,6512880.952380953,3586714.285714285,2926166.666666667,2435.425918367348,1667.033380319661,416.7583450799153
74,3690369.047619045,14761476.19047618,5411142.857142856,9350333.333333328,2031.965918367346,758.1655555833848,189.5413888958462
74,2025154.761904761,8100619.047619046,5389285.714285712,2711333.333333333,2994.480387755103,657.4637654753922,164.365941368848
74,1144460.317460317,3433380.952380952,1951714.285714285,1481666.666666666,2513.035414965986,355.50368392972,118.5012279765733
74,4489083.333333333,4489083.333333333,2145000,2344083.333333333,4146.144387755101,6.94459895125963,6.94459895125963
74,4976154.761904761,9952309.523809522,4712142.857142857,5240166.666666666,2814.340229591836,27.99332936140672,13.99666468070336
74,479648.8095238095,1918595.238095238,1071428.571428571,847166.6666666667,1243.766607142856,712.4582248008815,178.1145562002203
74,893365.4761904763,4466827.380952381,2038285.714285714,2428541.666666667,1459.483504081632,748.6311607437895,149.7262321487579
74,537748.4126984125,3226490.476190475,1988657.142857142,1237833.333333333,1149.243809523809,978.6671820469204,163.11119700782
74,2449500,9798000,5889000,3909000,3484.715183673469,584.7434007571062,146.1858501892765
74,3303467.857142857,3303467.857142857,1023042.857142856,2280425,2901.978571428571,4.97120160221391,4.97120160221391
74,1109041.666666666,3327125,1968000,1359125,1699.495952380952,652.2883708392528,217.4294569464176
74,503176.1904761905,2012704.761904762,1132371.428571428,880333.3333333334,1234.084576530612,607.4883597868674,151.8720899467168
74,1161380,5806900,3971400,1835500,2422.624571428571,571.8141435669776,114.3628287133955
74,1164515.476190476,2329030.952380952,1081714.285714285,1247316.666666666,2047.354295918367,153.8803214626715,76.94016073133575
74,1549624.761904761,7748123.809523809,4460957.142857142,3287166.666666666,2534.687079591836,2056.452016507737,411.2904033015475
74,2587574.285714285,2587574.285714285,1306324.285714285,1281249.999999999,2268.684285714286,8.14471931796836,8.14471931796836
74,771903.3333333333,1543806.666666666,1073640,470166.6666666665,1679.420357142857,180.7180913355985,90.35904566779926
74,1096995.809523809,5484979.047619048,3474145.714285715,2010833.333333333,1791.755142857142,2236.056030369505,447.2112060739011
74,550856.5714285712,2754282.857142856,1504782.857142856,1249500,1542.286142857142,1147.491327747136,229.4982655494274
74,1492762.023809524,5971048.095238097,2461131.428571428,3509916.666666667,2030.002857142857,1788.844824295604,447.2112060739011
74,848472.142857143,4242360.714285714,2985235.714285715,1257124.999999999,2243.816285714285,1220.869976794546,244.1739953589093
74,1987900.595238095,7951602.38095238,4288435.714285713,3663166.666666666,1765.335892857143,1169.847240848424,292.461810212106
74,704951.6666666667,2819806.666666666,1753140,1066666.666666666,1485.977785714285,722.286382020526,180.5715955051315
74,1912223.65079365,5736670.952380951,2786254.285714285,2950416.666666666,1973.609476190476,24.43415795390507,8.14471931796836
74,5671632.380952382,5671632.380952382,1374715.714285714,4296916.666666667,2811.829387755101,8.14471931796836,8.14471931796836
74,1465833.492063492,4397500.476190476,1907417.142857143,2490083.333333333,1748.197653061224,284.9494214047546,94.98314046825156
74,883579.7619047615,3534319.047619046,1440985.714285713,2093333.333333333,1234.7312755102039,843.647321813711,210.9118304534277
74,1241284.761904761,6206423.809523807,3123257.142857142,3083166.666666666,1771.868591836734,697.8093902852158,139.5618780570431
74,4155030.952380952,4155030.952380952,1753114.285714285,2401916.666666666,3290.088571428571,6.63611730770423,6.63611730770423
74,1580681.11111111,9484086.666666664,4538670,4945416.666666665,1484.546683673469,2683.267236443406,447.2112060739011
74,1792740.476190476,5378221.428571429,2517471.428571428,2860750,1725.531428571428,528.5931000321534,176.1977000107178
74,2062777.777777777,6188333.333333333,2916000,3272333.333333333,1895.042261904762,281.7803596458813,93.92678654862712
74,1135995.714285714,5679978.571428571,2619728.571428571,3060250,1506.841918367346,322.0318576483568,64.40637152967138
74,4544330.952380953,4544330.952380953,1574914.285714286,2969416.666666667,2845.728775510203,6.63611730770423,6.63611730770423
74,3066461.587301587,9199384.76190476,3222951.428571428,5976433.333333333,1972.248605442177,243.0160185927124,81.00533953090415
74,978264.2857142852,4891321.428571426,3203571.428571427,1687749.999999999,2115.729469387755,1261.990010715353,252.3980021430707
74,1258994.047619047,2517988.095238095,1358571.428571428,1159416.666666666,1923.774336734694,66.4111871843,33.20559359215
74,1258410.714285714,5033642.857142858,2882142.857142857,2151500,1866.912505102041,268.9923480065636,67.24808700164091
74,6500702.380952379,13001404.76190475,6788571.428571429,6212833.33333333,2286.727142857143,329.187015964889,164.5935079824445
74,2059714.285714285,4119428.57142857,2046428.57142857,2073000,2252.041122448979,140.1649383980443,70.08246919902219
74,1190428.571428571,3571285.714285714,2200285.714285714,1370999.999999999,2647.902448979592,387.4350538228951,129.145017940965
74,742498.0158730157,4454988.095238095,2456571.428571429,1998416.666666666,1455.15656462585,2683.267236443406,447.2112060739011
74,547693.4523809523,4381547.619047618,2695714.285714284,1685833.333333333,1324.82637755102,3009.162602191225,376.1453252739032
74,4255873.015873014,12767619.04761904,5326285.714285713,7441333.333333332,2359.885782312925,651.4866280844797,217.1622093614932
74,948549.9999999997,4742749.999999999,2622000,2120749.999999999,1720.342191836734,929.2911220315908,185.8582244063181
74,5372039.682539682,16116119.04761904,6352285.714285711,9763833.333333336,2342.849224489795,209.0397148041169,69.67990493470565
74,804821.4285714282,2414464.285714284,1285714.285714285,1128749.999999999,1627.564557823129,657.8188046166147,219.2729348722049
74,4155732.142857142,8311464.285714285,2980714.285714285,5330750,2201.801785714285,196.332258610667,98.16612930533353
74,3988373.015873016,11965119.04761904,4354285.714285713,7610833.333333334,1933.959523809523,629.689321348547,209.8964404495156
74,4546803.571428572,9093607.142857144,3270857.142857143,5822750,3231.194765306122,19.62377080052169,9.81188540026084
74,1246337.301587301,3739011.904761904,1848428.571428571,1890583.333333333,1664.69156462585,626.4484300199546,208.8161433399848
74,5377755.952380952,10755511.9047619,3066428.57142857,7689083.333333333,1610.583571428571,108.5976473908983,54.29882369544918
74,540886.9047619046,2163547.619047618,1270714.285714285,892833.3333333333,1496.678367346938,278.5530167633219,69.63825419083048
74,1876694.444444444,5630083.333333332,2235000,3395083.333333332,2257.505918367347,456.9801937720684,152.3267312573561
74,4133634.920634921,12400904.76190476,5522571.428571428,6878333.333333335,2495.585272108843,437.5544100632131,145.851470021071
74,1879880.952380951,1879880.952380951,547714.2857142856,1332166.666666666,2361.615306122449,8.68301224805475,8.68301224805475
74,753219.0476190475,3766095.238095237,2490428.57142857,1275666.666666666,1645.333040816326,1864.740532092124,372.9481064184248
74,1648247.619047619,4944742.857142858,2302242.857142856,2642500.000000001,2156.375850340135,916.1251012216896,305.3750337405631
74,868142.4603174602,2604427.38095238,1466785.714285714,1137641.666666666,1967.399897959183,482.8350180886181,160.9450060295394
74,2346392.857142857,7039178.571428572,2733428.571428571,4305750,1966.959931972789,482.2639997725831,160.754666590861
74,1270782.142857142,2541564.285714285,1064314.285714285,1477250,1346.881020408163,156.0834948318135,78.04174741590678
74,551136.9047619046,2204547.619047618,1405714.285714285,798833.3333333333,1531.375408163265,1165.933881688516,291.483470422129
74,821289.6825396824,2463869.047619047,1559785.714285714,904083.3333333336,1923.647687074829,1341.633618221703,447.2112060739011
74,893800,4469000,2385000,2084000,1518.187232653061,1147.015446850218,229.4030893700436
74,989730.1587301588,2969190.476190476,2085857.142857143,883333.3333333336,2182.433945578231,844.9818335857373,281.6606111952457
74,641849.2063492065,1925547.619047619,1444714.285714285,480833.3333333333,2064.542057823128,431.2782056086711,143.759401869557
74,409721.4285714285,2048607.142857142,1275857.142857142,772750,1029.115326530612,325.5685502803538,65.11371005607077
74,480053.5714285713,1920214.285714285,1252714.285714285,667499.9999999998,1159.687089285714,886.4728654595139,221.6182163648784
74,1214400.793650793,3643202.38095238,1726285.714285714,1916916.666666666,1896.109625850339,512.033544386989,170.6778481289963
74,423527.7777777776,2541166.666666666,1523999.999999999,1017166.666666666,1019.181136054421,1453.398847210114,242.2331412016857
74,1989285.714285714,1989285.714285714,739285.7142857142,1250000,2414.873265306121,5.99403733010306,5.99403733010306
74,586821.4285714286,1173642.857142857,737142.857142857,436500.0000000001,1610.205459183673,35.93187035007078,17.96593517503539
74,667732.142857143,1335464.285714285,799714.2857142857,535750,1526.474693877551,126.6852341670172,63.34261708350862
74,686610.119047619,2746440.476190476,1386857.142857142,1359583.333333333,1178.535943877551,763.2348575408179,190.8087143852044
74,595920.6349206349,1787761.904761904,1128428.571428571,659333.3333333334,1467.144863945577,795.2273359951291,265.075778665043
74,5273976.19047619,10547952.38095238,6357535.714285713,4190416.666666666,2980.561224489795,11.05955711771697,5.52977855885849
74,1482113.333333333,7410566.666666666,3882900,3527666.666666666,2133.375102040815,1113.152590188705,222.6305180377411
74,5188833.333333332,5188833.333333332,2648999.999999999,2539833.333333332,2748.007142857142,5.52977855885849,5.52977855885849
74,959102.3809523808,4795511.904761904,2484428.571428571,2311083.333333333,1892.608295918367,178.3157369186553,35.66314738373107
74,1389815.476190476,8338892.85714286,3812142.857142856,4526750.000000002,1811.20512755102,1274.077170186455,212.346195031076
74,998157.7380952378,3992630.952380951,2296714.285714285,1695916.666666666,1988.214387755102,811.6316084417358,202.9079021104339
74,1655588.888888888,4966766.666666666,3447600,1519166.666666666,3414.53637755102,473.5429914839817,157.8476638279939
74,4119644.047619047,4119644.047619047,1864285.714285714,2255358.333333333,2932.332857142857,104.6287542206513,104.6287542206513
74,1131800.793650793,3395402.38095238,1919485.714285714,1475916.666666666,2643.978843537415,352.333190423206,117.4443968077353
74,2355420.634920634,7066261.904761903,3375428.57142857,3690833.333333333,2375.689421768707,472.3747883496761,157.4582627832253
74,1574323.152380952,7871615.761904762,4667571.42857143,3204044.333333332,2031.913163265306,1284.529521453142,256.9059042906285
74,1160511.771428571,5802558.857142856,2718942.857142856,3083616,1700.480142857142,1273.196099653968,254.6392199307937
74,1014568.452380952,4058273.809523808,2634857.142857142,1423416.666666666,2016.851357142857,908.7566871383572,227.1891717845893
74,780521.4285714285,3902607.142857142,2961857.142857142,940750.0000000002,2172.415571428572,634.513641251025,126.902728250205
74,1480924.603174603,4442773.809523809,3342857.142857142,1099916.666666666,2348.108809523809,321.4799334888838,107.1599778296279
74,4171353.174603173,12514059.52380952,7586142.857142856,4927916.666666666,2650.99619047619,563.1568118386549,187.7189372795516
74,1130239.876190476,5651199.380952381,3555085.714285714,2096113.666666666,1940.634,905.6670760830256,181.1334152166051
74,1373377.976190476,5493511.904761906,3936428.571428572,1557083.333333333,2262.006071428571,1390.381501275105,347.5953753187764
74,2074166.666666666,4148333.333333333,2473500,1674833.333333333,2539.985285714285,32.28821914239211,16.14410957119605
74,1990499.666666666,1990499.666666666,1002000,988499.6666666664,2770.724285714286,6.55039625216957,6.55039625216957
74,1800559.523809523,3601119.047619047,1514785.714285714,2086333.333333333,2212.741071428571,30.52158457996438,15.26079228998219
74,1167755.238095238,5838776.19047619,2748942.857142857,3089833.333333332,1818.149428571428,2236.056030369505,447.2112060739011
74,1326977.380952381,5307909.523809524,2624742.857142857,2683166.666666666,1754.936785714285,428.6085978951299,107.1521494737824
74,1991682.142857143,3983364.285714286,2102614.285714285,1880750,2512.439489795918,687.1831808685035,343.5915904342517
74,1227107.142857142,4908428.57142857,2388428.571428571,2520000,1535.530982142857,1590.282728079176,397.5706820197942
74,1076451.19047619,4305804.761904763,2720571.428571429,1585233.333333333,1915.202142857142,1788.844824295604,447.2112060739011
74,1139373.809523809,3418121.428571428,2308671.428571428,1109450,1613.182142857142,625.2333460344821,208.4111153448273
74,4938071.428571428,4938071.428571428,1628571.428571428,3309499.999999999,2347.195714285714,15.26079228998219,15.26079228998219
74,893015.8730158731,2679047.619047619,1534714.285714285,1144333.333333333,2002.444285714285,955.0125336520148,318.3375112173382
74,1128292.857142857,3384878.571428571,2112728.571428571,1272150,1635.895714285714,1055.598502478518,351.8661674928395
74,1473622.619047618,2947245.238095237,1818428.571428571,1128816.666666666,2832.857499999999,68.86838439449184,34.43419219724592
74,1933634.523809524,3867269.047619048,1960285.714285714,1906983.333333333,3338.017142857143,146.1294906180289,73.06474530901446
74,1236270.952380952,6181354.761904763,4415271.42857143,1766083.333333333,2559.684612244898,1775.671086314143,355.1342172628286
74,3933539.285714285,15734157.14285714,9365657.14285714,6368500,3546.733086734693,874.8009159054533,218.7002289763633
74,2025101.19047619,8100404.761904761,5926071.428571428,2174333.333333333,3407.457193877551,1385.640411514314,346.4101028785785
74,2214690.476190475,4429380.952380951,2380714.285714284,2048666.666666666,2462.034285714285,69.64686917311904,34.82343458655952
74,1655912.698412698,4967738.095238096,2021571.428571428,2946166.666666666,2063.402925170068,19.65231820008341,6.55077273336114
74,1214590.476190476,6072952.38095238,4522285.714285714,1550666.666666666,2435.499469387755,1252.234954745722,250.4469909491445
74,1649008.928571428,3298017.857142857,2128242.857142857,1169775,3062.952653061224,13.10154546672227,6.55077273336114
74,1367636.666666666,6838183.333333332,4071599.999999999,2766583.333333332,2615.279142857142,158.8028460927438,31.76056921854878
74,4577619.047619047,9155238.095238095,5438571.428571428,3716666.666666667,3758.599999999999,88.6895639307601,44.34478196538005
74,2754741.071428571,11018964.28571428,6181714.285714285,4837250,2593.996607142857,675.1587259167356,168.7896814791839
74,8838634.523809522,17677269.04761904,5903185.714285713,11774083.33333333,3254.437551020409,12.67593028913101,6.33796514456551
74,1926085.714285714,1926085.714285714,1078585.714285714,847499.9999999998,3135.315714285713,6.33796514456551,6.33796514456551
74,1659855.357142856,6639421.428571427,4248171.428571428,2391249.999999999,2244.649744897958,932.6728056383891,233.1682014095972
74,3213211.309523809,12852845.23809523,6342428.571428572,6510416.666666666,2439.946607142856,910.8628239218428,227.7157059804606
74,2629966.666666666,7889899.999999998,5603399.999999998,2286499.999999999,3735.360952380952,425.2872760723353,141.762425357445
74,2611095.238095237,10444380.95238095,6703714.285714286,3740666.666666666,2994.948035714286,635.8325073292594,158.9581268323148
74,6644080.952380953,33220404.76190476,9307071.428571427,23913333.33333333,2816.654326530612,671.682311182408,134.3364622364815
74,2388345.238095238,7165035.714285714,5023285.714285714,2141750,3282.012448979592,790.237764209053,263.4125880696843
74,2440950,12204750,5046000,7158750,1696.105183673469,517.5594520477559,103.5118904095511
74,5958958.73015873,17876876.19047619,7860042.857142856,10016833.33333333,2770.091700680271,335.4084045554258,111.8028015184752
74,3891750,7783500,3666000,4117500,2302.426785714285,27.92999603705964,13.96499801852982
74,19820721.42857142,39641442.85714285,4847442.857142858,34793999.99999999,2493.227244897959,174.5269735828965,87.26348679144824
74,2920333.333333333,5840666.666666666,2775000,3065666.666666666,2851.609387755102,418.4357270141842,209.2178635070921
74,5637114.285714285,11274228.57142857,6248228.571428569,5026000,3418.245102040816,145.4676321652592,72.73381608262964
74,7671250,7671250,2742000,4929250,3086.347959183673,99.72402941647904,99.72402941647904
74,3884920.634920634,11654761.9047619,6117428.57142857,5537333.333333333,2333.873809523809,414.0364851039926,138.0121617013308
74,4503766.44642857,9007532.89285714,3933557.142857142,5073975.749999999,3254.004744897959,27.92999603705964,13.96499801852982
74,6606895.63095238,6606895.63095238,2521285.714285714,4085609.916666666,3803.821530612244,6.92888718892647,6.92888718892647
74,3028117.261904761,12112469.04761904,5542585.714285714,6569883.333333332,2082.892270408162,258.6692842234352,64.6673210558588
74,1370858.333333333,2741716.666666666,1233000,1508716.666666666,2030.142908163265,113.8704774336169,56.93523871680846
74,1568894.047619048,3137788.095238096,1530471.428571428,1607316.666666667,1435.715436734693,156.1198653075683,78.05993265378414
74,4674107.142857142,4674107.142857142,1199357.142857142,3474750,1378.933673469387,5.96789050662554,5.96789050662554
74,2614702.380952381,2614702.380952381,1099285.714285714,1515416.666666666,3084.254387755101,4.52076648147441,4.52076648147441
74,1888390.476190476,3776780.952380953,1637614.285714286,2139166.666666666,1728.427551020408,18.2229824889984,9.1114912444992
74,7416130.952380953,7416130.952380953,2128714.285714285,5287416.666666667,2969.440918367347,65.06514499241491,65.06514499241491
74,2076279.166666666,8305116.666666667,4135949.999999999,4169166.666666667,1830.399030612245,384.554863144192,96.138715786048
74,3849165.714285714,3849165.714285714,1074865.714285714,2774300,2065.740551020408,85.53727062386866,85.53727062386866
74,1552423.214285714,6209692.857142857,2694942.857142857,3514750,1631.023035714285,246.1894986808485,61.54737467021212
74,1379726.19047619,1379726.19047619,650142.8571428572,729583.3333333333,2414.573673469387,6.93816280765328,6.93816280765328
74,1107447.619047619,3322342.857142857,2039142.857142857,1283200,2085.28387755102,538.0187433760236,179.3395811253411
74,1679115.714285714,3358231.428571428,1935981.428571428,1422250,2126.231122448979,13.87632561530655,6.93816280765328
74,2896989.880952381,5793979.761904763,2370771.428571429,3423208.333333333,2905.65844387755,137.1495957294617,68.57479786473085
74,624163.095238095,2496652.38095238,1777285.714285713,719366.6666666663,1766.628239795918,649.0082077612277,162.2520519403069
74,1119056.547619047,4476226.190476189,1505142.857142857,2971083.333333332,1447.741811224489,931.7237986671392,232.9309496667848
74,1084790.476190475,3254371.428571428,1630071.428571428,1624299.999999999,1700.147278911564,206.040536847668,68.6801789492227
74,712081.3492063492,2136244.047619047,1397485.714285714,738758.3333333333,1856.468333333333,231.9785466897575,77.32618222991918
74,509553.8095238095,2547769.047619047,1739185.714285714,808583.3333333333,1662.277734693877,1180.578879732489,236.1157759464979
74,616029.365079365,1848088.095238095,1265571.428571428,582516.6666666667,2005.337023809524,356.4794509784987,118.8264836594995
74,10177666.66666666,10177666.66666666,3384000,6793666.666666666,3000.504285714285,4.21880961930566,4.21880961930566
74,1254510.476190476,6272552.38095238,2625385.714285715,3647166.666666666,1691.298571428571,395.4983459568007,79.09966919136016
74,1875107.142857142,3750214.285714285,1794214.285714286,1955999.999999999,2387.450943877551,93.60853239315313,46.80426619657656
74,4624564.285714285,4624564.285714285,1694614.285714285,2929949.999999999,3117.774285714284,5.56927547120357,5.56927547120357
74,1943135.285714285,5829405.857142856,2676102.857142856,3153303,2275.62093877551,353.9066808095825,117.9688936031941
74,2863516.666666666,2863516.666666666,1331099.999999999,1532416.666666666,2796.717142857142,11.27174826513345,11.27174826513345
74,1916358.333333333,3832716.666666666,2179800,1652916.666666666,2677.768265306122,90.11568344471932,45.05784172235966
74,2021690.476190476,6065071.428571429,2507571.428571429,3557500,2149.821428571428,531.2539492910358,177.0846497636786
74,1572441.904761904,7862209.523809524,3484542.857142856,4377666.666666666,1841.435020408163,995.5136452345554,199.102729046911
74,2753590.476190475,2753590.476190475,1389257.142857142,1364333.333333333,3225.397142857143,4.21880961930566,4.21880961930566
74,3054699.404761904,12218797.61904761,6469714.285714285,5749083.333333332,2758.013698979591,693.7091985224376,173.4272996306094
74,1879138.888888888,5637416.666666666,2601000,3036416.666666665,2082.097925170067,929.0021217822676,309.6673739274224
74,2757648.809523809,5515297.619047619,2062714.285714285,3452583.333333333,2493.933928571428,452.5543898565174,226.2771949282587
74,8085777.777777778,24257333.33333333,9174000,15083333.33333333,2816.079081632652,857.5776358814741,285.8592119604913
74,2612002.38095238,7836007.142857141,4138757.142857141,3697249.999999999,2664.291826530612,689.2247630449393,229.7415876816464
74,1086553.571428571,4346214.285714284,2515714.285714284,1830499.999999999,2398.750459183673,464.4449681455392,116.1112420363848
74,9959190.476190476,29877571.42857143,13133571.42857142,16744000,3731.795799319728,237.3595249382601,79.11984164608668
74,1429204.761904761,7146023.809523808,3279857.142857143,3866166.666666665,1614.816,897.0386113129126,179.4077222625825
74,6799666.666666666,13599333.33333333,4893000,8706333.333333332,3444.678265306122,94.78979012553592,47.39489506276795
74,1453615.079365079,4360845.238095238,2559428.571428571,1801416.666666666,2043.910496598639,711.3169948934835,237.1056649644945
74,1690541.666666666,3381083.333333333,1590000,1791083.333333333,2527.206479591837,17.75344700966205,8.87672350483103
74,1691294.642857142,3382589.285714285,1639714.285714285,1742875,2289.004193877551,133.8887237980819,66.94436189904098
74,898270.5357142854,3593082.142857141,1194857.142857142,2398224.999999999,1598.95219387755,605.1264438538458,151.2816109634614
74,1799386.904761904,3598773.809523809,1332857.142857142,2265916.666666666,2131.862551020408,262.6264437357072,131.3132218678536
74,2626380.952380952,10505523.8095238,3189857.142857143,7315666.666666666,1688.823647959183,453.4086920387009,113.3521730096752
74,2480281.746031746,7440845.238095238,1599428.571428571,5841416.666666667,1744.472380952381,477.4158450340282,159.1386150113427
74,3402710.317460317,10208130.95238095,2353714.285714285,7854416.666666665,1669.496258503401,273.1083311242379,91.03611037474596
74,973797.6190476188,2921392.857142856,1493142.857142856,1428250,1790.083986394557,289.1543392987557,96.38477976625192
74,4560083.333333333,4560083.333333333,1623000,2937083.333333333,3268.982244897958,7.01703603697099,7.01703603697099
74,1881079.365079365,5643238.095238096,1943571.428571429,3699666.666666666,1610.789387755102,546.6224138890707,182.2074712963569
74,1291690.476190476,3875071.428571429,1454571.428571428,2420500,1733.503721088435,554.3683154939017,184.7894384979672
74,1394939.285714285,4184817.857142856,1817142.857142857,2367674.999999999,1652.847448979591,403.6409532926319,134.5469844308773
74,2948720.238095238,5897440.476190477,1977857.142857144,3919583.333333333,2083.320102040815,120.5297451341692,60.26487256708461
74,641992.0634920635,1925976.19047619,911142.857142857,1014833.333333333,1286.142891156462,829.5034261801521,276.5011420600507
74,3704440.476190476,3704440.476190476,1191857.142857142,2512583.333333333,3048.515714285713,7.25883419792297,7.25883419792297
74,1451781.746031746,4355345.238095238,2721428.571428571,1633916.666666666,1883.470510204081,811.7731373031717,270.5910457677239
74,1696559.523809524,5089678.571428571,1962428.571428571,3127250,1754.504557823129,500.0796315314473,166.6932105104824
74,3483725.595238095,6967451.19047619,2252142.857142857,4715308.333333333,2072.77443877551,76.3122465312494,38.1561232656247
74,1908281.746031746,5724845.238095238,2406428.571428572,3318416.666666666,1911.29,653.2506715565536,217.7502238521845
74,1108562.5,4434250,1763999.999999999,2670250,1515.720178571428,1279.705715718917,319.9264289297294
74,2060153.174603174,6180459.523809524,2265042.857142856,3915416.666666666,1983.724829931972,181.0190489055114,60.33968296850382
74,2033941.269841269,6101823.809523809,2141657.142857143,3960166.666666666,1722.764782312925,187.6768274762652,62.55894249208841
74,1005626.984126983,3016880.952380951,1518814.285714284,1498066.666666666,1996.954234693877,125.7145152537842,41.90483841792809
74,1361256.547619047,5445026.19047619,2400942.857142857,3044083.333333333,1862.695051020407,1051.853472683531,262.9633681708829
74,1485101.19047619,2970202.380952381,1504285.714285714,1465916.666666667,2247.572602040816,118.0733087435206,59.03665437176034
74,1003391.071428571,4013564.285714286,2283814.285714285,1729750,2270.855051020408,509.9153373149696,127.4788343287424
74,776581.7460317459,2329745.238095237,1163828.571428571,1165916.666666666,1942.603639455782,306.0772653081505,102.0257551027168
74,1370781.746031746,4112345.238095237,1611128.571428571,2501216.666666666,1721.229727891156,253.906704735066,84.635568245022
74,3246482.738095237,12985930.95238095,3516514.285714286,9469416.666666666,1727.104221938775,1067.102445056415,266.7756112641038
74,884280.3571428572,3537121.428571429,1550871.428571428,1986250,1694.07469387755,1199.646498089566,299.9116245223915
74,1217800.714285714,2435601.428571428,1183101.428571428,1252499.999999999,1892.230714285714,223.0384318548468,111.5192159274234
74,1383912.698412698,4151738.095238094,2501571.428571428,1650166.666666666,1683.366234693877,363.8332646798828,121.2777548932942
74,2041392.857142857,4082785.714285714,2284285.714285714,1798499.999999999,2303.771,38.96611044827227,19.48305522413613
